2026-02-04 08:34:43,903 - INFO - crawl_css.py - --- PHASE 1: CRAWL JOB LINKS STARTED ---
2026-02-04 08:36:24,674 - INFO - crawl_css.py - Processing 5/50: https://www.topcv.vn/viec-lam/thuc-tap-sinh-ai-ojt-ai-engineer/1567647.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 08:36:24,674 - INFO - crawl_css.py - Sleeping 11.9s before accessing https://www.topcv.vn/viec-lam/thuc-tap-sinh-ai-ojt-ai-engineer/1567647.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 08:36:45,815 - INFO - crawl_css.py - Extracted: Thực Tập SinhAI (OJTAI Engineer) @ Toshiba Software Development (Vietnam) Co., Ltd.
2026-02-04 08:36:45,831 - INFO - crawl_css.py - Processing 6/50: https://www.topcv.vn/viec-lam/llm-ai-agentic-engineer/2025025.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 08:36:45,831 - INFO - crawl_css.py - Sleeping 14.9s before accessing https://www.topcv.vn/viec-lam/llm-ai-agentic-engineer/2025025.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 08:37:05,890 - ERROR - base_events.py - Future exception was never retrieved
future: <Future finished exception=TargetClosedError('Target page, context or browser has been closed')>
playwright._impl._errors.TargetClosedError: Target page, context or browser has been closed
2026-02-04 10:33:37,261 - INFO - crawl_css.py - run_id=a85772ac pipeline=start
2026-02-04 10:33:37,263 - INFO - crawl_css.py - run_id=a85772ac phase=extract status=start links_from_file=50 already_in_db=0 remaining=50
2026-02-04 10:33:37,813 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=1/50 url=https://www.topcv.vn/viec-lam/ai-engineer-intern-computer-vision/2026395.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:33:37,814 - INFO - crawl_css.py - Sleeping 11.9s before accessing https://www.topcv.vn/viec-lam/ai-engineer-intern-computer-vision/2026395.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:34:03,338 - INFO - crawl_css.py - Extracted: AI EngineerIntern (Computer Vision) @ Công ty cổ phần công nghệ - viễn thông Elcom
2026-02-04 10:34:03,346 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=2/50 url=https://www.topcv.vn/viec-lam/ky-su-ai-ai-engineer-thu-nhap-1-000-2-000-usd-phong-van-ngay-ha-noi/2028349.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:34:03,346 - INFO - crawl_css.py - Sleeping 12.9s before accessing https://www.topcv.vn/viec-lam/ky-su-ai-ai-engineer-thu-nhap-1-000-2-000-usd-phong-van-ngay-ha-noi/2028349.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:34:25,441 - INFO - crawl_css.py - Extracted: Kỹ Sư AI/AI Engineer( Thu Nhâp 1,000 - 2,000 USD ) - Phỏng Vấn Ngay -Hà Nội @ CÔNG TY CỔ PHẦN DỊCH VỤ TÀI SẢN VIỆT NAM
2026-02-04 10:34:25,452 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=3/50 url=https://www.topcv.vn/viec-lam/giang-vien-it-ai-software-dev-data-science/2021544.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:34:25,453 - INFO - crawl_css.py - Sleeping 11.3s before accessing https://www.topcv.vn/viec-lam/giang-vien-it-ai-software-dev-data-science/2021544.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:34:45,873 - INFO - crawl_css.py - Extracted: Giảng ViênIT(AI Software Dev &Data Science) @ Phân hiệu Trường Đại học FPT tại thành phố Hồ Chí Minh
2026-02-04 10:34:45,886 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=4/50 url=https://www.topcv.vn/viec-lam/ky-su-cao-cap-tri-tue-nhan-tao-ai-engineer/2028235.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:34:45,886 - INFO - crawl_css.py - Sleeping 10.2s before accessing https://www.topcv.vn/viec-lam/ky-su-cao-cap-tri-tue-nhan-tao-ai-engineer/2028235.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:35:05,248 - INFO - crawl_css.py - Extracted: Kỹ SưCao Cấp Trí Tuệ Nhân Tạo (AI Engineer) @ CÔNG TY CỔ PHẦN THƯƠNG MẠI XUẤT NHẬP KHẨU VHS
2026-02-04 10:35:05,260 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=5/50 url=https://www.topcv.vn/viec-lam/thuc-tap-sinh-ai-ojt-ai-engineer/1567647.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:35:05,261 - INFO - crawl_css.py - Sleeping 10.1s before accessing https://www.topcv.vn/viec-lam/thuc-tap-sinh-ai-ojt-ai-engineer/1567647.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:35:24,703 - INFO - crawl_css.py - Extracted: Thực Tập SinhAI (OJTAI Engineer) @ Toshiba Software Development (Vietnam) Co., Ltd.
2026-02-04 10:35:24,715 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=6/50 url=https://www.topcv.vn/viec-lam/llm-ai-agentic-engineer/2025025.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:35:24,715 - INFO - crawl_css.py - Sleeping 12.2s before accessing https://www.topcv.vn/viec-lam/llm-ai-agentic-engineer/2025025.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:35:46,304 - INFO - crawl_css.py - Extracted: LLM/AI AgenticEngineer @ Công ty TNHH SETA international Việt Nam
2026-02-04 10:35:46,316 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=7/50 url=https://www.topcv.vn/viec-lam/ai-engineer-llm-luong-net-upto-35-trieu-ho-tro-an-trua-tai-ha-noi/2022145.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:35:46,316 - INFO - crawl_css.py - Sleeping 10.1s before accessing https://www.topcv.vn/viec-lam/ai-engineer-llm-luong-net-upto-35-trieu-ho-tro-an-trua-tai-ha-noi/2022145.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:36:06,059 - INFO - crawl_css.py - Extracted: AI Engineer(LLM) - LươngNetUpto 35 Triệu (Hỗ Trợ Ăn Trưa) TạiHà Nội @ Open Reach Tech Hanoi
2026-02-04 10:36:06,068 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=8/50 url=https://www.topcv.vn/viec-lam/ai-engineer-genai-nlp-focus-tu-2-nam-kinh-nghiem-offer-upto-30m/2020733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:36:06,068 - INFO - crawl_css.py - Sleeping 14.8s before accessing https://www.topcv.vn/viec-lam/ai-engineer-genai-nlp-focus-tu-2-nam-kinh-nghiem-offer-upto-30m/2020733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:36:30,203 - INFO - crawl_css.py - Extracted: AI Engineer(Genai & NLP Focus) - Từ 2 Năm Kinh Nghiệm - Offer Upto 30M @ Công ty cổ phần PT HUB
2026-02-04 10:36:30,214 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=9/50 url=https://www.topcv.vn/viec-lam/tts-ai-auto-tro-thanh-bac-thay-tu-dong-hoa-dn/2026491.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:36:30,214 - INFO - crawl_css.py - Sleeping 12.2s before accessing https://www.topcv.vn/viec-lam/tts-ai-auto-tro-thanh-bac-thay-tu-dong-hoa-dn/2026491.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:36:51,485 - INFO - crawl_css.py - Extracted: TTS AI Auto - Trở Thành Bậc Thầy TựĐộng HóaDN @ CÔNG TY TNHH BAHA HOMES
2026-02-04 10:36:51,494 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=10/50 url=https://www.topcv.vn/viec-lam/thuc-tap-sinh-tai-nang-tri-tue-nhan-tao-ai-intern-upto-1000/2028324.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:36:51,494 - INFO - crawl_css.py - Sleeping 11.8s before accessing https://www.topcv.vn/viec-lam/thuc-tap-sinh-tai-nang-tri-tue-nhan-tao-ai-intern-upto-1000/2028324.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:37:12,378 - INFO - crawl_css.py - Extracted: Thực Tập SinhTài Năng Trí Tuệ Nhân Tạo (AI Intern) Upto 1000$ @ CÔNG TY CỔ PHẦN THƯƠNG MẠI XUẤT NHẬP KHẨU VHS
2026-02-04 10:37:12,386 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=11/50 url=https://www.topcv.vn/viec-lam/ai-engineer-thu-viec-120-luong/1162872.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:37:12,386 - INFO - crawl_css.py - Sleeping 11.7s before accessing https://www.topcv.vn/viec-lam/ai-engineer-thu-viec-120-luong/1162872.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:37:33,320 - INFO - crawl_css.py - Extracted: AI Engineer- Thử Việc 120% Lương @ CÔNG TY TNHH VERISERVE VIỆT NAM
2026-02-04 10:37:33,330 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=12/50 url=https://www.topcv.vn/viec-lam/ai-engineer-ai-automation-specialist-senior/1995985.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:37:33,330 - INFO - crawl_css.py - Sleeping 14.2s before accessing https://www.topcv.vn/viec-lam/ai-engineer-ai-automation-specialist-senior/1995985.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:37:56,872 - INFO - crawl_css.py - Extracted: AI Engineer(AI & Automation Specialist / Senior) @ Công ty Cổ phần SEONGON Thịnh Vượng
2026-02-04 10:37:56,881 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=13/50 url=https://www.topcv.vn/viec-lam/ai-engineer/2028047.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:37:56,881 - INFO - crawl_css.py - Sleeping 13.0s before accessing https://www.topcv.vn/viec-lam/ai-engineer/2028047.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:38:19,055 - INFO - crawl_css.py - Extracted: AI Engineer @ Công ty TNHH Công Nghệ và Thương Mại Lifesup
2026-02-04 10:38:19,067 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=14/50 url=https://www.topcv.vn/viec-lam/ai-engineer/2026572.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:38:19,067 - INFO - crawl_css.py - Sleeping 11.9s before accessing https://www.topcv.vn/viec-lam/ai-engineer/2026572.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:38:40,377 - INFO - crawl_css.py - Extracted: AI Engineer @ Công ty Cổ phần Kaopiz Software
2026-02-04 10:38:40,391 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=15/50 url=https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-hinh-anh-design-uu-tien-ung-vien-biet-su-dung-phan-mem-ung-dung-ai/2013720.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:38:40,391 - INFO - crawl_css.py - Sleeping 12.5s before accessing https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-hinh-anh-design-uu-tien-ung-vien-biet-su-dung-phan-mem-ung-dung-ai/2013720.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:39:05,161 - INFO - crawl_css.py - Extracted: Nhân Viên Thiết KếHình Ảnh /Design- Ưu Tiên Ứng Viên Biết Sử Dụng Phần Mềm Ứng Dụng AI @ HỘ KINH DOANH TIẾN TRẦN
2026-02-04 10:39:05,169 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=16/50 url=https://www.topcv.vn/viec-lam/middle-ai-developer/1969752.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:39:05,170 - INFO - crawl_css.py - Sleeping 12.8s before accessing https://www.topcv.vn/viec-lam/middle-ai-developer/1969752.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:39:27,276 - INFO - crawl_css.py - Extracted: Middle AIDeveloper @ CÔNG TY TNHH CÔNG NGHỆ RIKAI
2026-02-04 10:39:27,288 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=17/50 url=https://www.topcv.vn/viec-lam/senior-ai-natural-language-processing-engineer/2024884.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:39:27,288 - INFO - crawl_css.py - Sleeping 12.7s before accessing https://www.topcv.vn/viec-lam/senior-ai-natural-language-processing-engineer/2024884.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:39:49,317 - INFO - crawl_css.py - Extracted: Senior AI -Natural Language Processing Engineer @ CÔNG TY CỔ PHẦN CÔNG NGHỆ PREP
2026-02-04 10:39:49,326 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=18/50 url=https://www.topcv.vn/viec-lam/nlp-engineer-pre-senior-senior/2024729.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:39:49,326 - INFO - crawl_css.py - Sleeping 10.7s before accessing https://www.topcv.vn/viec-lam/nlp-engineer-pre-senior-senior/2024729.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:40:09,315 - INFO - crawl_css.py - Extracted: NLP Engineer(Pre-Senior/ Senior) @ CÔNG TY CỔ PHẦN CÔNG NGHỆ PREP
2026-02-04 10:40:09,327 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=19/50 url=https://www.topcv.vn/viec-lam/ai-engineer/1491115.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:40:09,327 - INFO - crawl_css.py - Sleeping 12.2s before accessing https://www.topcv.vn/viec-lam/ai-engineer/1491115.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:40:30,733 - INFO - crawl_css.py - Extracted: AI Engineer @ TECHVIFY SOFTWARE., JSC
2026-02-04 10:40:30,741 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=20/50 url=https://www.topcv.vn/viec-lam/nlp-engineer-pre-senior-senior/2023113.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:40:30,741 - INFO - crawl_css.py - Sleeping 10.5s before accessing https://www.topcv.vn/viec-lam/nlp-engineer-pre-senior-senior/2023113.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:40:50,609 - INFO - crawl_css.py - Extracted: NLP EngineerPre-Senior/ Senior @ Công ty Cổ phần Công nghệ Prep
2026-02-04 10:40:50,622 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=21/50 url=https://www.topcv.vn/viec-lam/senior-ai-engineer-nlp-engineer/2023176.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:40:50,622 - INFO - crawl_css.py - Sleeping 14.2s before accessing https://www.topcv.vn/viec-lam/senior-ai-engineer-nlp-engineer/2023176.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:41:13,976 - INFO - crawl_css.py - Extracted: SeniorAI Engineer/NLP Engineer @ Công ty Cổ phần Công nghệ Prep
2026-02-04 10:41:13,986 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=22/50 url=https://www.topcv.vn/viec-lam/edge-ai-engineer/2019129.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:41:13,986 - INFO - crawl_css.py - Sleeping 10.0s before accessing https://www.topcv.vn/viec-lam/edge-ai-engineer/2019129.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:41:33,330 - INFO - crawl_css.py - Extracted: EdgeAi Engineer @ Công ty Cổ phần viễn thông FPT
2026-02-04 10:41:33,343 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=23/50 url=https://www.topcv.vn/viec-lam/ai-engineer-computer-vision/1982072.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:41:33,343 - INFO - crawl_css.py - Sleeping 10.0s before accessing https://www.topcv.vn/viec-lam/ai-engineer-computer-vision/1982072.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:41:53,017 - INFO - crawl_css.py - Extracted: AI Engineer- Computer Vision @ CÔNG TY CỔ PHẦN GOD HITECH
2026-02-04 10:41:53,028 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=24/50 url=https://www.topcv.vn/viec-lam/ai-artist/1964144.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:41:53,028 - INFO - crawl_css.py - Sleeping 13.7s before accessing https://www.topcv.vn/viec-lam/ai-artist/1964144.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:42:16,007 - INFO - crawl_css.py - Extracted: AIArtist @ Công ty Cổ phần Công nghệ Insgame
2026-02-04 10:42:16,016 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=25/50 url=https://www.topcv.vn/viec-lam/leader-team-video-ai/2014245.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:42:16,016 - INFO - crawl_css.py - Sleeping 14.3s before accessing https://www.topcv.vn/viec-lam/leader-team-video-ai/2014245.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:42:39,393 - INFO - crawl_css.py - Extracted: Leader Team Video AI @ CÔNG TY CỔ PHẦN TẬP ĐOÀN THƯƠNG MẠI ĐIỆN TỬ VIỆT NAM
2026-02-04 10:42:39,403 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=26/50 url=https://www.topcv.vn/viec-lam/ai-engineer-sign-on-bonus/2013890.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
2026-02-04 10:42:39,403 - INFO - crawl_css.py - Sleeping 11.0s before accessing https://www.topcv.vn/viec-lam/ai-engineer-sign-on-bonus/2013890.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887...
2026-02-04 10:42:59,624 - INFO - crawl_css.py - Extracted: AI Engineer(Sign-On Bonus) @ CÔNG TY TNHH EVERFIT TECHNOLOGIES VIỆT NAM
2026-02-04 10:42:59,634 - INFO - crawl_css.py - run_id=a85772ac phase=extract progress=27/50 url=https://www.topcv.vn/brand/techcombank/tuyen-dung/ai-platform-architect-j2011612.html?ta_source=JobSearchList_LinkDetail&u_sr_id=qceuirZFZumtUXLW4lX4OfLDCoTD1ZhYIz3c8VK2_1770168887
